Mix	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	Tumor
SimData352	0.0418383264669413	0.0604375824967001	0.0203191872325107	0.0132794688212471	0.0147994080236791	0.0207991680332787	0.0828766849326027	0.0492380304787808	0.0176392944282229	0.0787968481260749	0.599976000959962
SimData353	0.0418383264669413	0.0604375824967001	0.0203191872325107	0.0132794688212471	0.0147994080236791	0.0207991680332787	0.0828766849326027	0.0492380304787808	0.0176392944282229	0.0787968481260749	0.599976000959962
SimData354	0.0313790586282412	0.0453286401407958	0.0152395428137156	0.00995970120896373	0.0110996670099897	0.0155995320140396	0.0621581352559423	0.036928892133236	0.0132296031119066	0.0590982270531884	0.699979000629981
SimData355	0.0209195816083678	0.0302193956120878	0.0101597968040639	0.00663986720265595	0.00739985200295994	0.0103997920041599	0.0414391712165757	0.0246195076098478	0.00881982360352793	0.0393992120157597	0.799984000319994
SimData356	0.010459895401046	0.015109848901511	0.005079949200508	0.003319966800332	0.00369996300037	0.00519994800051999	0.020719792802072	0.012309876901231	0.004409955900441	0.01969980300197	0.899991000089999
SimData357	0	0	0	0	0	0	0	0	0	0	1
SimData358	0.0475	0.1393	0.1224	0.1348	0.0828	0.0988	0.0094	0.1479	0.0674	0.1497	0
SimData359	0.04275	0.12537	0.11016	0.12132	0.07452	0.08892	0.00846	0.13311	0.06066	0.13473	0.1
SimData36	0.0269975702186803	0.177734003939645	0.0269975702186803	0.0454459098681119	0.11230989210971	0.0297873191412773	0.113119819216271	0.0309572138507534	0.113299803017728	0.223359897609215	0.0999910008099271
SimData360	0.038	0.11144	0.09792	0.10784	0.06624	0.07904	0.00752	0.11832	0.05392	0.11976	0.2
SimData361	0.03325	0.09751	0.08568	0.09436	0.05796	0.06916	0.00658	0.10353	0.04718	0.10479	0.3
SimData362	0.0285	0.08358	0.07344	0.08088	0.04968	0.05928	0.00564	0.08874	0.04044	0.08982	0.4
SimData363	0.02375	0.06965	0.0612	0.0674	0.0414	0.0494	0.0047	0.07395	0.0337	0.07485	0.5
SimData364	0.019	0.05572	0.04896	0.05392	0.03312	0.03952	0.00376	0.05916	0.02696	0.05988	0.6
SimData365	0.019	0.05572	0.04896	0.05392	0.03312	0.03952	0.00376	0.05916	0.02696	0.05988	0.6
SimData366	0.019	0.05572	0.04896	0.05392	0.03312	0.03952	0.00376	0.05916	0.02696	0.05988	0.6
SimData367	0.019	0.05572	0.04896	0.05392	0.03312	0.03952	0.00376	0.05916	0.02696	0.05988	0.6
SimData368	0.019	0.05572	0.04896	0.05392	0.03312	0.03952	0.00376	0.05916	0.02696	0.05988	0.6
SimData369	0.019	0.05572	0.04896	0.05392	0.03312	0.03952	0.00376	0.05916	0.02696	0.05988	0.6
SimData37	0.0239980801535877	0.157987361011119	0.0239980801535877	0.0403967682585393	0.0998320134389249	0.0264778817694584	0.100551955843533	0.0275177985761139	0.100711943044556	0.198544116470682	0.199984001279898
SimData370	0.019	0.05572	0.04896	0.05392	0.03312	0.03952	0.00376	0.05916	0.02696	0.05988	0.6
SimData371	0.01425	0.04179	0.03672	0.04044	0.02484	0.02964	0.00282	0.04437	0.02022	0.04491	0.7
SimData372	0.0095	0.02786	0.02448	0.02696	0.01656	0.01976	0.00188	0.02958	0.01348	0.02994	0.8
SimData373	0.00475	0.01393	0.01224	0.01348	0.00828	0.00988	0.00094	0.01479	0.00674	0.01497	0.9
SimData374	0	0	0	0	0	0	0	0	0	0	1
SimData375	0.0221977802219778	0.154684531546845	0.153384661533847	0.0991900809919008	0.157784221577842	0.0946905309469053	0.0548945105489451	0.124187581241876	0.0308969103089691	0.108089191080892	0
SimData376	0.0199782019618234	0.139217470427662	0.138047575718185	0.0892719655231029	0.142007219350259	0.0852223299903009	0.049405553500185	0.111769940705337	0.0278074973252407	0.0972812446879781	0.0999910008099271
SimData377	0.0177585793136549	0.123750099992001	0.122710183185345	0.0793536517078634	0.126229901607871	0.0757539396848252	0.0439164866810655	0.0993520518358531	0.0247180225581953	0.0864730821534277	0.199984001279898
SimData378	0.0155389122761407	0.108282420230584	0.107372483926125	0.0694351395402322	0.110452268341216	0.0662853600247983	0.0384273100882938	0.0869339146259762	0.0216284860059796	0.075664703470757	0.299979001469897
SimData379	0.0133192008479491	0.092814431134132	0.0920344779313241	0.0595164290142592	0.0946743195408276	0.0568165910045397	0.0329380237185769	0.0745155290682559	0.01853888766674	0.064856108633482	0.399976001439914
SimData38	0.0209985301028928	0.138240323177378	0.0209985301028928	0.0353475256732029	0.087353885228034	0.0231683782135251	0.0879838411311208	0.0240783145179837	0.0881238313318068	0.173727839051266	0.299979001469897
SimData380	0.0110994450277486	0.0773461326933653	0.0766961651917404	0.0495975201239938	0.0788960551972401	0.0473476326183691	0.0274486275686216	0.0620968951552422	0.0154492275386231	0.0540472976351182	0.499975001249937
SimData381	0.00887964481420743	0.061877524899004	0.0613575456981721	0.0396784128634855	0.0631174753009879	0.0378784848606056	0.0219591216351346	0.0496780128794848	0.0123595056197752	0.0432382704691812	0.599976000959962
SimData382	0.00887964481420743	0.061877524899004	0.0613575456981721	0.0396784128634855	0.0631174753009879	0.0378784848606056	0.0219591216351346	0.0496780128794848	0.0123595056197752	0.0432382704691812	0.599976000959962
SimData383	0.00887964481420743	0.061877524899004	0.0613575456981721	0.0396784128634855	0.0631174753009879	0.0378784848606056	0.0219591216351346	0.0496780128794848	0.0123595056197752	0.0432382704691812	0.599976000959962
SimData384	0.00887964481420743	0.061877524899004	0.0613575456981721	0.0396784128634855	0.0631174753009879	0.0378784848606056	0.0219591216351346	0.0496780128794848	0.0123595056197752	0.0432382704691812	0.599976000959962
SimData385	0.00887964481420743	0.061877524899004	0.0613575456981721	0.0396784128634855	0.0631174753009879	0.0378784848606056	0.0219591216351346	0.0496780128794848	0.0123595056197752	0.0432382704691812	0.599976000959962
SimData386	0.00887964481420743	0.061877524899004	0.0613575456981721	0.0396784128634855	0.0631174753009879	0.0378784848606056	0.0219591216351346	0.0496780128794848	0.0123595056197752	0.0432382704691812	0.599976000959962
SimData387	0.00887964481420743	0.061877524899004	0.0613575456981721	0.0396784128634855	0.0631174753009879	0.0378784848606056	0.0219591216351346	0.0496780128794848	0.0123595056197752	0.0432382704691812	0.599976000959962
SimData388	0.00665980020599382	0.0464086077417677	0.0460186194414168	0.0297591072267832	0.0473385798426047	0.0284091477255682	0.0164695059148226	0.037258882233533	0.00926972190834275	0.0324290271291861	0.699979000629981
SimData389	0.00443991120177596	0.0309393812123757	0.0306793864122718	0.0198396032079358	0.0315593688126237	0.0189396212075758	0.0109797804043919	0.0248395032099358	0.00617987640247195	0.0216195676086478	0.799984000319994
SimData39	0.0179989200647961	0.118492890426574	0.0179989200647961	0.0302981821090735	0.0748755074695518	0.0198588084714917	0.0754154750714957	0.0206387616742995	0.0755354678719277	0.14891106533608	0.399976001439914
SimData390	0.002219977800222	0.015469845301547	0.015339846601534	0.00991990080099199	0.015779842201578	0.00946990530094699	0.00548994510054899	0.012419875801242	0.003089969100309	0.010809891901081	0.899991000089999
SimData391	0	0	0	0	0	0	0	0	0	0	1
SimData392	0.0524947505249475	0.124387561243876	0.0146985301469853	0.10968903109689	0.123787621237876	0.115788421157884	0.116688331166883	0.0877912208779122	0.146385361463854	0.108289171082892	0
SimData393	0.0472457478826906	0.111949924506794	0.0132288094071534	0.098721115099641	0.111409973102421	0.104210621044106	0.105020548150666	0.0790128888400044	0.13174814266716	0.097461228489436	0.0999910008099271
SimData394	0.0419966402687785	0.099512039036877	0.011759059275258	0.0877529797616191	0.0990320774338053	0.0926325893928486	0.0933525317974562	0.0702343812495	0.117110631149508	0.0866330693544516	0.199984001279898
SimData395	0.0367474276800624	0.0870739048266621	0.0102892797504175	0.0767846250762447	0.0866539342246043	0.0810543261971662	0.081684282100253	0.0614556981011329	0.102472826902117	0.075804693671443	0.299979001469897
SimData396	0.0314981101133932	0.0746355218686879	0.0088194708317501	0.0658160510369378	0.074275543467392	0.069475831450113	0.0700157990520569	0.0526768393896366	0.087834729916205	0.064976101433914	0.399976001439914
SimData397	0.0262486875656217	0.0621968901554922	0.00734963251837408	0.0548472576371181	0.0618969051547423	0.0578971051447428	0.0583470826458677	0.0438978051097445	0.0731963401829908	0.0541472926353682	0.499975001249937
SimData398	0.0209991600335987	0.0497580096796128	0.00587976480940762	0.0438782448702052	0.0495180192792288	0.046318147274109	0.046678132874685	0.0351185952561898	0.0585576576936922	0.0433182672693092	0.599976000959962
SimData399	0.0209991600335987	0.0497580096796128	0.00587976480940762	0.0438782448702052	0.0495180192792288	0.046318147274109	0.046678132874685	0.0351185952561898	0.0585576576936922	0.0433182672693092	0.599976000959962
SimData4	0.01323	0.04746	0.16037	0.15792	0.00504	0.0679	0.00672	0.07609	0.14273	0.02254	0.3
SimData40	0.0149992500374981	0.0987450627468626	0.0149992500374981	0.0252487375631218	0.0623968801559922	0.0165491725413729	0.0628468576571171	0.0171991400429978	0.0629468526573671	0.124093795310234	0.499975001249937
SimData400	0.0209991600335987	0.0497580096796128	0.00587976480940762	0.0438782448702052	0.0495180192792288	0.046318147274109	0.046678132874685	0.0351185952561898	0.0585576576936922	0.0433182672693092	0.599976000959962
SimData401	0.0209991600335987	0.0497580096796128	0.00587976480940762	0.0438782448702052	0.0495180192792288	0.046318147274109	0.046678132874685	0.0351185952561898	0.0585576576936922	0.0433182672693092	0.599976000959962
SimData402	0.0209991600335987	0.0497580096796128	0.00587976480940762	0.0438782448702052	0.0495180192792288	0.046318147274109	0.046678132874685	0.0351185952561898	0.0585576576936922	0.0433182672693092	0.599976000959962
SimData403	0.0209991600335987	0.0497580096796128	0.00587976480940762	0.0438782448702052	0.0495180192792288	0.046318147274109	0.046678132874685	0.0351185952561898	0.0585576576936922	0.0433182672693092	0.599976000959962
SimData404	0.0209991600335987	0.0497580096796128	0.00587976480940762	0.0438782448702052	0.0495180192792288	0.046318147274109	0.046678132874685	0.0351185952561898	0.0585576576936922	0.0433182672693092	0.599976000959962
SimData405	0.0157495275141746	0.037318880433587	0.00440986770396888	0.0329090127296181	0.037138885833425	0.0347389578312651	0.0350089497315081	0.0263392098237053	0.0439186824395268	0.0324890253292401	0.699979000629981
SimData406	0.0104997900041999	0.0248795024099518	0.00293994120117598	0.0219395612087758	0.0247595048099038	0.0231595368092638	0.0233395332093358	0.0175596488070239	0.0292794144117118	0.0216595668086638	0.799984000319994
SimData407	0.00524994750052499	0.012439875601244	0.001469985300147	0.010969890301097	0.012379876201238	0.011579884201158	0.011669883301167	0.00877991220087799	0.014639853601464	0.010829891701083	0.899991000089999
SimData408	0	0	0	0	0	0	0	0	0	0	1
SimData409	0.136813681368137	0.0972097209720972	0.146714671467147	0.0602060206020602	0.0878087808780878	0.161616161616162	0.101710171017102	0.15971597159716	0.005000500050005	0.0432043204320432	0
SimData41	0.0119995200191992	0.0789968401263949	0.0119995200191992	0.0201991920323187	0.0499180032798688	0.0132394704211832	0.0502779888804448	0.0137594496220151	0.0503579856805728	0.0992760289588416	0.599976000959962
SimData410	0.123131081797362	0.0874878739086518	0.132041883769539	0.0541848766388975	0.0790271124401196	0.14545309077817	0.0915382384414597	0.143742936864318	0.00450040503645328	0.0388834995149563	0.100009000810073
SimData411	0.109448755900472	0.0777662212977038	0.117369389551164	0.0481638531082487	0.070245619649572	0.129290343227458	0.0813665093207457	0.127770221617729	0.00400032002560205	0.0345627650212017	0.200016001280102
SimData412	0.0957667036692569	0.0680447631334193	0.102697188803216	0.0421429500065005	0.0614643025011751	0.113127918954327	0.0711949836488554	0.111797825847809	0.0035002450171512	0.0302421169481864	0.300021001470103
SimData413	0.0820849250955057	0.0583234994099646	0.088025281516891	0.0361221673300398	0.0526831609896594	0.0969658179490769	0.0610236614196852	0.0958257495449727	0.00300018001080065	0.0259215552933176	0.400024001440086
SimData414	0.0684034201710085	0.0486024301215061	0.0733536676833842	0.0301015050752538	0.0439021951097555	0.0808040402020101	0.0508525426271314	0.079853992699635	0.00250012500625031	0.0216010800540027	0.500025001250063
SimData415	0.0547221888875555	0.0388815552622105	0.0586823472938918	0.0240809632385295	0.0351214048561942	0.0646425857034281	0.0406816272650906	0.0638825553022121	0.00200008000320013	0.0172806912276491	0.600024000960038
SimData416	0.0547221888875555	0.0388815552622105	0.0586823472938918	0.0240809632385295	0.0351214048561942	0.0646425857034281	0.0406816272650906	0.0638825553022121	0.00200008000320013	0.0172806912276491	0.600024000960038
SimData417	0.0547221888875555	0.0388815552622105	0.0586823472938918	0.0240809632385295	0.0351214048561942	0.0646425857034281	0.0406816272650906	0.0638825553022121	0.00200008000320013	0.0172806912276491	0.600024000960038
SimData418	0.0547221888875555	0.0388815552622105	0.0586823472938918	0.0240809632385295	0.0351214048561942	0.0646425857034281	0.0406816272650906	0.0638825553022121	0.00200008000320013	0.0172806912276491	0.600024000960038
SimData419	0.0547221888875555	0.0388815552622105	0.0586823472938918	0.0240809632385295	0.0351214048561942	0.0646425857034281	0.0406816272650906	0.0638825553022121	0.00200008000320013	0.0172806912276491	0.600024000960038
SimData42	0.0119995200191992	0.0789968401263949	0.0119995200191992	0.0201991920323187	0.0499180032798688	0.0132394704211832	0.0502779888804448	0.0137594496220151	0.0503579856805728	0.0992760289588416	0.599976000959962
SimData420	0.0547221888875555	0.0388815552622105	0.0586823472938918	0.0240809632385295	0.0351214048561942	0.0646425857034281	0.0406816272650906	0.0638825553022121	0.00200008000320013	0.0172806912276491	0.600024000960038
SimData421	0.0547221888875555	0.0388815552622105	0.0586823472938918	0.0240809632385295	0.0351214048561942	0.0646425857034281	0.0406816272650906	0.0638825553022121	0.00200008000320013	0.0172806912276491	0.600024000960038
SimData422	0.0410412312369371	0.0291608748262448	0.0440113203396102	0.0180605418162545	0.0263407902237067	0.0484814544436333	0.0305109153274598	0.0479114373431203	0.00150004500135004	0.0129603888116644	0.700021000630019
SimData423	0.0273605472109442	0.0194403888077762	0.0293405868117362	0.0120402408048161	0.0175603512070241	0.0323206464129283	0.0203404068081362	0.0319406388127763	0.00100002000040001	0.00864017280345607	0.800016000320006
SimData424	0.013680136801368	0.00972009720097201	0.014670146701467	0.00602006020060201	0.00878008780087801	0.016160161601616	0.010170101701017	0.015970159701597	0.00050000500005	0.004320043200432	0.900009000090001
SimData425	0	0	0	0	0	0	0	0	0	0	1
SimData426	0.1517	0.0409	0.1569	0.0122	0.073	0.1641	0.1265	0.0753	0.1163	0.0831	0
SimData427	0.13653	0.03681	0.14121	0.01098	0.0657	0.14769	0.11385	0.06777	0.10467	0.07479	0.1
SimData428	0.12136	0.03272	0.12552	0.00976	0.0584	0.13128	0.1012	0.06024	0.09304	0.06648	0.2
SimData429	0.10619	0.02863	0.10983	0.00854	0.0511	0.11487	0.08855	0.05271	0.08141	0.05817	0.3
SimData43	0.0119995200191992	0.0789968401263949	0.0119995200191992	0.0201991920323187	0.0499180032798688	0.0132394704211832	0.0502779888804448	0.0137594496220151	0.0503579856805728	0.0992760289588416	0.599976000959962
SimData430	0.09102	0.02454	0.09414	0.00732	0.0438	0.09846	0.0759	0.04518	0.06978	0.04986	0.4
SimData431	0.07585	0.02045	0.07845	0.0061	0.0365	0.08205	0.06325	0.03765	0.05815	0.04155	0.5
SimData432	0.06068	0.01636	0.06276	0.00488	0.0292	0.06564	0.0506	0.03012	0.04652	0.03324	0.6
SimData433	0.06068	0.01636	0.06276	0.00488	0.0292	0.06564	0.0506	0.03012	0.04652	0.03324	0.6
SimData434	0.06068	0.01636	0.06276	0.00488	0.0292	0.06564	0.0506	0.03012	0.04652	0.03324	0.6
SimData435	0.06068	0.01636	0.06276	0.00488	0.0292	0.06564	0.0506	0.03012	0.04652	0.03324	0.6
SimData436	0.06068	0.01636	0.06276	0.00488	0.0292	0.06564	0.0506	0.03012	0.04652	0.03324	0.6
SimData437	0.06068	0.01636	0.06276	0.00488	0.0292	0.06564	0.0506	0.03012	0.04652	0.03324	0.6
SimData438	0.06068	0.01636	0.06276	0.00488	0.0292	0.06564	0.0506	0.03012	0.04652	0.03324	0.6
SimData439	0.04551	0.01227	0.04707	0.00366	0.0219	0.04923	0.03795	0.02259	0.03489	0.02493	0.7
SimData44	0.0119995200191992	0.0789968401263949	0.0119995200191992	0.0201991920323187	0.0499180032798688	0.0132394704211832	0.0502779888804448	0.0137594496220151	0.0503579856805728	0.0992760289588416	0.599976000959962
SimData440	0.03034	0.00818	0.03138	0.00244	0.0146	0.03282	0.0253	0.01506	0.02326	0.01662	0.8
SimData441	0.01517	0.00409	0.01569	0.00122	0.0073	0.01641	0.01265	0.00753	0.01163	0.00831	0.9
SimData442	0	0	0	0	0	0	0	0	0	0	1
SimData443	0.1511	0.0787	0.0903	0.205	0.1048	0.0645	0.0194	0.0269	0.0525	0.2068	0
SimData444	0.13599	0.07083	0.08127	0.1845	0.09432	0.05805	0.01746	0.02421	0.04725	0.18612	0.1
SimData445	0.12088	0.06296	0.07224	0.164	0.08384	0.0516	0.01552	0.02152	0.042	0.16544	0.2
SimData446	0.10577	0.05509	0.06321	0.1435	0.07336	0.04515	0.01358	0.01883	0.03675	0.14476	0.3
SimData447	0.09066	0.04722	0.05418	0.123	0.06288	0.0387	0.01164	0.01614	0.0315	0.12408	0.4
SimData448	0.07555	0.03935	0.04515	0.1025	0.0524	0.03225	0.0097	0.01345	0.02625	0.1034	0.5
SimData449	0.06044	0.03148	0.03612	0.082	0.04192	0.0258	0.00776	0.01076	0.021	0.08272	0.6
SimData45	0.0119995200191992	0.0789968401263949	0.0119995200191992	0.0201991920323187	0.0499180032798688	0.0132394704211832	0.0502779888804448	0.0137594496220151	0.0503579856805728	0.0992760289588416	0.599976000959962
SimData450	0.06044	0.03148	0.03612	0.082	0.04192	0.0258	0.00776	0.01076	0.021	0.08272	0.6
SimData451	0.06044	0.03148	0.03612	0.082	0.04192	0.0258	0.00776	0.01076	0.021	0.08272	0.6
